gender,age,sim_history_months,international_roaming_package,operator_cloud_space,night_internet_package,volte_calling_service,superapp_social_network,superapp_financial_services,sim_card_type,operator_app_usage,monthly_cost_toman,total_cost_toman,churn,birth_month_sin,birth_month_cos,gen_2G,gen_3G,gen_4G,gen_5G,Churn_Probability
0,58.0,46,-1,-1,1,1,-1,-1,1,0,8152500,369022500,1,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.07634112635819662
1,33.0,25,0,0,0,0,0,0,0,1,2872500,71640000,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.25847933231829584
1,37.0,4,-1,-1,-1,-1,1,1,0,1,13267500,55597500,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.9160236916316316
1,31.0,13,0,0,0,0,0,0,1,0,2962500,39862500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.12076367009499929
1,45.0,31,1,1,1,1,-1,1,1,1,11325000,363667500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.14817707049687412
0,53.0,23,-1,-1,-1,-1,1,-1,0,1,12562500,277492500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.8024393001935174
0,19.0,2,0,0,0,0,0,0,0,0,2910000,9157500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.3764765387609447
0,45.0,65,0,0,0,0,0,0,1,0,3975000,254782500,0,0.0,1.0,1,0,0,0,0.014434928116863744
1,37.0,22,-1,-1,-1,1,1,-1,0,1,13575000,286590000,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.7303691241240756
0,41.0,55,0,0,0,0,0,0,1,0,2872500,149715000,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.02196765984828363
1,46.0,9,-1,1,1,1,1,-1,0,1,14227500,133590000,1,0.0,1.0,0,0,0,1,0.784344865007457
1,38.0,7,-1,-1,-1,-1,-1,-1,0,1,10492500,79425000,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.8442584193059706
0,39.0,35,-1,-1,-1,1,1,-1,1,0,6135000,207540000,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.16860461529247633
1,37.0,6,1,-1,1,1,1,1,1,1,12037500,74010000,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.3662004891250963
0,52.0,1,1,-1,-1,-1,-1,-1,0,1,7290000,7290000,1,1.2246467991473532e-16,-1.0,0,0,1,0,0.6253941625655203
1,45.0,17,-1,-1,-1,-1,-1,-1,0,1,10620000,181050000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.7983464812709872
1,43.0,10,-1,-1,1,-1,1,-1,0,0,9030000,84525000,0,0.4999999999999999,0.8660254037844387,0,1,0,0,0.5913564394214542
1,25.0,15,-1,-1,1,1,-1,-1,1,0,8280000,129682500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.20511454090400086
0,35.0,40,1,1,-1,-1,1,1,0,1,8370000,316402500,1,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.40637023268091754
0,51.0,13,1,-1,-1,1,-1,-1,1,0,8122500,105157500,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.1437231336905366
1,40.0,29,-1,1,-1,-1,-1,-1,0,1,12022500,339787500,1,0.0,1.0,0,0,0,1,0.694715512537144
0,48.0,3,-1,-1,-1,-1,-1,-1,0,1,11325000,33090000,1,1.0,6.123233995736766e-17,0,0,0,1,0.8466838256693384
0,61.0,58,-1,-1,-1,1,1,1,0,1,15060000,862470000,0,1.0,6.123233995736766e-17,0,0,0,1,0.6019769031433795
0,52.0,45,1,1,-1,1,-1,-1,1,1,9382500,419467500,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0.05427521451464595
0,41.0,72,1,1,1,1,-1,-1,1,1,10567500,774855000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.029336545382958774
1,34.0,68,1,1,-1,-1,-1,-1,1,1,12825000,854490000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.1365821544162789
1,18.0,1,0,0,0,0,0,0,0,1,3030000,3030000,1,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.48626597132637733
0,38.0,38,1,1,-1,-1,-1,-1,0,0,8175000,311407500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.2122304734601345
1,36.0,2,0,0,0,0,0,0,0,0,3112500,6630000,0,0.4999999999999999,0.8660254037844387,1,0,0,0,0.38125215780888433
1,45.0,11,0,0,0,0,0,0,0,0,3052500,32287500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.29301519821797656
0,38.0,20,-1,-1,-1,-1,1,1,1,1,13650000,278925000,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.7103162845770774
1,36.0,72,-1,1,1,-1,1,1,1,1,15720000,1120515000,0,0.0,1.0,0,0,0,1,0.35482692654647124
0,19.0,3,-1,-1,-1,-1,-1,-1,0,1,11212500,34425000,1,1.0,6.123233995736766e-17,0,0,0,1,0.8517609666338034
1,29.0,23,-1,-1,1,1,1,1,0,1,15607500,370515000,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7933569025403756
1,46.0,40,-1,-1,-1,1,-1,-1,0,1,7665000,313935000,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.31333259777729394
1,61.0,62,-1,1,-1,-1,-1,1,0,1,13470000,844432500,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.5605186152108176
0,39.0,22,0,0,0,0,0,0,0,1,3082500,70477500,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.266055432319272
0,44.0,11,1,-1,1,-1,-1,1,0,0,9607500,110092500,0,1.0,6.123233995736766e-17,0,1,0,0,0.46584498169562
1,51.0,7,-1,-1,-1,-1,-1,-1,0,1,11227500,72787500,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.8365510968942345
0,30.0,13,1,1,-1,-1,1,-1,0,1,14497500,186675000,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7385696021582442
1,44.0,1,0,0,0,0,0,0,0,0,3007500,3007500,1,0.4999999999999999,0.8660254037844387,1,0,0,0,0.39198581556738615
0,31.0,39,-1,1,1,-1,1,1,0,1,15517500,599167500,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7670436748494748
1,50.0,3,-1,-1,-1,-1,-1,-1,0,0,3750000,11737500,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.71265446643625
1,42.0,58,0,0,0,0,0,0,1,0,3045000,169725000,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0.020144628052244155
1,44.0,6,0,0,0,0,0,0,0,0,3952500,27607500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0.31785902353009193
0,31.0,1,0,0,0,0,0,0,0,1,2985000,2985000,1,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.47066353433777264
0,48.0,22,-1,1,1,-1,-1,-1,0,1,8205000,176812500,0,1.0,6.123233995736766e-17,0,0,1,0,0.5175288655231225
1,65.0,14,-1,-1,-1,-1,1,1,0,0,6952500,100155000,1,0.8660254037844386,0.5000000000000001,0,0,1,0,0.7419316312345173
1,28.0,64,-1,-1,1,-1,-1,1,1,0,13537500,844372500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.24636513355349857
1,36.0,1,0,0,0,0,0,0,0,0,2992500,2992500,1,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.3818683093345178
1,43.0,6,0,0,0,0,0,0,0,0,3097500,16395000,0,0.4999999999999999,-0.8660254037844387,1,0,0,0,0.33125048532835527
1,49.0,1,-1,-1,-1,-1,-1,1,0,0,11940000,11940000,1,0.0,1.0,0,0,0,1,0.8601291230568587
1,33.0,39,0,0,0,0,0,0,1,0,3817500,143767500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0.0416062696888878
0,18.0,20,0,0,0,0,0,0,1,0,2925000,60472500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.09253404107059944
1,56.0,1,-1,-1,-1,1,-1,-1,0,1,11385000,11385000,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.8018842434229456
1,49.0,1,-1,-1,1,-1,-1,-1,0,0,11430000,11430000,1,1.0,6.123233995736766e-17,0,0,0,1,0.8050984761031917
1,19.0,64,1,-1,-1,-1,1,-1,1,1,9922500,658875000,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.08952961370372337
1,33.0,1,0,0,0,0,0,0,0,0,2887500,2887500,1,0.4999999999999999,0.8660254037844387,1,0,0,0,0.3973248000143828
0,59.0,46,-1,1,-1,-1,1,1,0,1,10365000,475200000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.49050281054119504
0,57.0,28,-1,1,-1,-1,-1,1,1,1,5865000,164490000,0,1.2246467991473532e-16,-1.0,0,1,0,0,0.3044802199682225
0,51.0,33,0,0,0,0,0,0,0,0,3007500,100417500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.1327977815414155
1,38.0,39,1,1,1,-1,-1,-1,1,0,8970000,351577500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.08692768489451305
0,41.0,42,-1,-1,1,1,-1,-1,0,1,12645000,538260000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.5179887032458725
0,38.0,1,-1,1,-1,-1,-1,-1,0,1,7290000,7290000,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.7022092862120836
0,54.0,7,-1,-1,-1,-1,1,-1,0,1,11850000,78442500,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.8729180212510707
1,29.0,70,1,1,1,-1,1,1,1,0,15802500,1126785000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.20501248370254319
1,30.0,65,0,0,0,0,0,0,1,1,3765000,258750000,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.022557935467722938
1,52.0,1,1,-1,-1,-1,-1,-1,0,0,7462500,7462500,0,-1.0,-1.8369701987210294e-16,0,1,0,0,0.4831931846299038
1,39.0,18,-1,-1,-1,-1,1,1,0,1,14212500,253785000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.8731472933110569
1,57.0,24,-1,-1,-1,-1,1,1,0,1,13950000,337207500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.8537120775758764
1,32.0,63,1,-1,1,1,-1,1,1,1,10785000,671880000,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.05326183725238156
0,39.0,44,-1,1,-1,-1,1,1,1,1,11632500,520665000,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.2315279838147722
1,29.0,4,0,0,0,0,0,0,0,1,2977500,9450000,0,1.0,6.123233995736766e-17,1,0,0,0,0.4562511831847351
0,40.0,1,-1,-1,-1,-1,-1,-1,0,1,10537500,10537500,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.862201539057873
0,22.0,37,-1,-1,-1,-1,1,1,0,1,14287500,497122500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7936502790108162
0,34.0,10,-1,-1,1,-1,-1,1,0,1,12690000,129832500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8613082168366861
1,23.0,34,-1,-1,-1,-1,-1,-1,0,1,3757500,127905000,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.5095526432242053
1,48.0,35,1,-1,1,-1,1,1,1,0,7972500,289635000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.2267527789968377
0,49.0,4,0,0,0,0,0,0,0,0,3022500,13710000,0,0.4999999999999999,0.8660254037844387,1,0,0,0,0.35400032348544064
0,19.0,39,-1,-1,-1,1,1,1,0,1,15187500,592372500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.7170432097220562
1,56.0,43,-1,1,1,-1,1,1,1,1,15082500,645600000,0,1.0,6.123233995736766e-17,0,0,0,1,0.5311668779715248
0,70.0,17,0,0,0,0,0,0,0,0,3615000,61485000,1,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.21920374547655258
0,41.0,61,0,0,0,0,0,0,1,0,3795000,233235000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.01640840035463914
0,32.0,49,1,1,1,-1,-1,1,1,0,10770000,520807500,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.07225947272033348
1,74.0,4,0,0,0,0,0,0,1,0,2955000,17670000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.1597759712117179
0,24.0,64,-1,1,1,1,-1,1,1,0,7477500,481552500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.06082701386065839
1,40.0,3,-1,-1,-1,-1,-1,-1,0,1,10440000,31110000,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.8596328677630117
1,42.0,1,0,0,0,0,0,0,0,0,2962500,2962500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.3813424286886866
1,56.0,40,-1,1,1,-1,-1,-1,1,0,12120000,469912500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.2772967738422402
0,44.0,1,1,1,-1,1,-1,-1,0,1,9000000,9000000,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.46861582600432616
1,34.0,8,-1,-1,-1,-1,-1,1,0,1,12982500,97447500,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.8660917922728814
0,29.0,1,0,0,0,0,0,0,0,1,3127500,3127500,1,-0.8660254037844386,0.5000000000000001,1,0,0,0,0.4734227641024967
0,36.0,34,-1,-1,1,1,1,-1,1,0,9630000,315945000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.15022017239974245
0,28.0,1,-1,-1,-1,-1,-1,1,0,0,5250000,5250000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.7781440418132654
0,41.0,39,-1,-1,1,-1,1,1,0,1,7612500,301710000,1,0.0,1.0,0,0,1,0,0.6239983136146369
0,33.0,58,1,1,-1,1,1,1,1,1,15825000,930825000,1,0.8660254037844386,0.5000000000000001,0,0,0,1,0.25575984807067564
1,22.0,45,0,0,0,0,0,0,1,0,2880000,135555000,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.034155099292272936
1,55.0,6,1,-1,-1,-1,1,-1,0,1,12772500,75540000,1,1.0,6.123233995736766e-17,0,0,0,1,0.819490662880766
1,34.0,43,1,1,1,1,-1,-1,1,1,13597500,582345000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.18495003792838413
1,25.0,41,0,0,0,0,0,0,1,1,3000000,131970000,0,1.0,6.123233995736766e-17,1,0,0,0,0.060185277927177386
1,38.0,5,-1,1,-1,-1,-1,-1,0,1,11197500,57547500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.8310199926412507
1,41.0,72,1,-1,1,1,1,1,1,1,9180000,658537500,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.07347780025684207
1,19.0,4,0,0,0,0,0,0,1,0,2992500,10230000,0,-1.0,-1.8369701987210294e-16,1,0,0,0,0.16592354183820626
1,44.0,9,-1,1,-1,1,-1,-1,0,0,8220000,67920000,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.4446267253853672
1,27.0,72,-1,-1,1,-1,1,1,1,1,11017500,799350000,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.1575662362386554
0,61.0,33,-1,-1,-1,1,-1,-1,1,1,7717500,263835000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.16327489785739216
0,46.0,72,1,-1,-1,-1,-1,-1,1,0,12067500,860640000,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.09628246844387456
1,35.0,22,1,-1,-1,1,-1,-1,0,1,8130000,172905000,1,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.35148782852315946
0,31.0,70,-1,1,1,1,1,1,1,1,16425000,1151182500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.27807757501178354
1,39.0,21,-1,1,1,-1,1,1,0,0,15660000,323692500,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7793495172673716
1,47.0,15,-1,-1,1,-1,1,-1,0,0,12795000,182977500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7800896408664166
1,40.0,29,-1,-1,-1,1,-1,-1,0,1,11895000,362182500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.633573204217324
0,37.0,15,-1,1,1,1,1,1,0,0,11475000,173340000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.539191795972108
1,41.0,71,1,1,-1,-1,1,1,0,1,15765000,1132215000,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.5004246140081656
1,33.0,72,0,0,0,0,0,0,1,0,3810000,271402500,0,0.0,1.0,1,0,0,0,0.011381078288573132
0,36.0,19,-1,-1,-1,-1,1,-1,0,1,13027500,234660000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8129514311634348
1,18.0,1,0,0,0,0,0,0,0,0,2947500,2947500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.392321436033304
0,52.0,1,-1,1,-1,-1,-1,-1,0,1,11355000,11355000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8379466405061229
0,44.0,2,-1,-1,-1,-1,-1,-1,0,0,6832500,12660000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.6345143305750626
0,31.0,11,-1,-1,1,-1,-1,-1,0,1,11715000,129727500,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.8080532823387504
0,63.0,12,0,0,0,0,0,0,1,0,2895000,34312500,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0.12172377351437218
0,41.0,70,-1,1,1,1,1,1,1,1,16575000,1162807500,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.2687429096892192
0,28.0,20,-1,-1,1,-1,1,-1,0,0,13620000,292650000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.744759617522474
0,50.0,23,0,0,0,0,0,0,0,1,3045000,70590000,0,0.0,1.0,1,0,0,0,0.265327406866706
1,45.0,49,1,1,1,1,-1,1,1,0,12202500,609135000,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.05928174272842194
0,45.0,4,-1,1,-1,-1,1,1,0,1,14692500,57675000,1,1.0,6.123233995736766e-17,0,0,0,1,0.8952487008247831
1,35.0,32,1,1,-1,1,1,1,0,1,16222500,514935000,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.6349818791062904
1,45.0,2,-1,-1,-1,-1,-1,1,0,1,8295000,16297500,0,0.0,1.0,0,0,1,0,0.7916419707278777
1,37.0,69,1,1,-1,-1,1,1,1,0,8482500,592897500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.07591307511190894
1,47.0,6,-1,-1,-1,-1,1,-1,0,1,12075000,69457500,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.8782167227606175
0,18.0,24,0,0,0,0,0,0,1,1,2955000,74107500,0,0.0,1.0,1,0,0,0,0.1139026584820218
0,35.0,32,-1,1,1,-1,1,1,1,1,15607500,512527500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.5941882130998715
0,61.0,27,1,1,-1,-1,-1,-1,1,0,7927500,224797500,0,0.4999999999999999,0.8660254037844387,0,1,0,0,0.10597259143543306
0,31.0,27,1,-1,-1,1,1,1,0,1,15645000,430162500,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.6812725487734533
1,33.0,58,-1,-1,-1,1,-1,-1,0,0,12097500,721102500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.3279103524743748
1,35.0,1,-1,-1,-1,-1,-1,-1,0,1,10702500,10702500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8633025255871625
0,25.0,18,0,0,0,0,0,0,1,1,3697500,70702500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.1332065365722688
0,18.0,47,0,0,0,0,0,0,1,1,3195000,156270000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.04392669753224779
0,37.0,70,-1,1,1,1,1,1,1,1,16530000,1153470000,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.26978845079521
0,42.0,13,-1,1,1,1,-1,-1,0,0,13410000,169852500,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.5856645963364971
0,39.0,36,1,-1,-1,-1,-1,-1,0,0,7657500,272250000,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.23872747229259886
1,38.0,67,0,0,0,0,0,0,1,1,2970000,196695000,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0.020141782142976076
0,41.0,10,0,0,0,0,0,0,0,1,2985000,29917500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.3816000131202969
1,52.0,19,1,-1,-1,-1,-1,1,0,1,13095000,245595000,0,1.0,6.123233995736766e-17,0,0,0,1,0.7586794623128843
0,38.0,71,0,0,0,0,0,0,1,0,2977500,198952500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.011235041514193357
1,33.0,72,1,1,1,1,1,1,1,1,13410000,956482500,0,0.4999999999999999,0.8660254037844387,0,0,1,0,0.06958227250210014
0,37.0,48,0,0,0,0,0,0,1,0,3000000,140385000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.028296767565197636
1,47.0,1,0,0,0,0,0,0,0,0,3007500,3007500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.37826077515744894
1,57.0,18,1,-1,1,1,1,1,0,0,12487500,241672500,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.3746747037600901
1,32.0,1,0,0,0,0,0,0,0,0,3090000,3090000,1,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.38581446360790184
1,41.0,67,-1,1,-1,1,1,1,1,0,15435000,1048455000,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.21802588833433265
1,44.0,69,1,-1,1,1,-1,-1,1,0,5865000,416925000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.025665323712361684
1,28.0,19,-1,1,-1,-1,1,1,0,1,14992500,289762500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.8516549870147525
1,40.0,72,1,1,1,1,1,1,1,1,17175000,1249792500,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.19631126984488234
0,22.0,38,0,0,0,0,0,0,1,0,3030000,110385000,0,0.0,1.0,1,0,0,0,0.04510690856176099
1,19.0,40,-1,-1,-1,-1,-1,1,1,0,8370000,342495000,0,0.4999999999999999,0.8660254037844387,0,1,0,0,0.1696009234387116
0,44.0,61,0,0,0,0,0,0,1,1,3630000,216780000,0,1.0,6.123233995736766e-17,1,0,0,0,0.02476793790246765
0,35.0,10,-1,1,-1,-1,-1,-1,0,1,12150000,122707500,1,1.0,6.123233995736766e-17,0,0,0,1,0.7939650417205318
1,42.0,32,1,-1,-1,1,1,-1,1,1,10920000,349957500,0,0.4999999999999999,0.8660254037844387,0,1,0,0,0.12645647795309775
0,40.0,21,-1,1,-1,-1,1,1,0,1,14977500,298882500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.837483024891574
0,28.0,59,-1,-1,1,-1,1,1,1,1,14925000,883500000,0,0.0,1.0,0,0,0,1,0.45472489869722565
0,39.0,13,-1,-1,-1,-1,-1,-1,0,1,10522500,137512500,1,0.4999999999999999,0.8660254037844387,0,0,0,1,0.8172216141097006
0,25.0,47,0,0,0,0,0,0,1,0,3037500,154470000,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.031176218634229338
1,57.0,69,0,0,0,0,0,0,1,1,3900000,269482500,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.017704983303584377
1,24.0,2,0,0,0,0,0,0,0,1,2985000,5055000,0,0.4999999999999999,0.8660254037844387,1,0,0,0,0.48225741475833134
0,38.0,22,0,0,0,0,0,0,0,0,2857500,68107500,0,0.4999999999999999,-0.8660254037844387,1,0,0,0,0.20187744568262328
1,27.0,15,1,-1,1,-1,1,-1,0,1,14475000,208837500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7533149066690494
0,47.0,53,0,0,0,0,0,0,1,0,2977500,157440000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.022958137728039087
0,36.0,28,0,0,0,0,0,0,0,0,3855000,110190000,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0.1566685552978109
1,34.0,22,0,0,0,0,0,0,1,0,3045000,71265000,0,1.0,6.123233995736766e-17,1,0,0,0,0.08657678228577867
0,50.0,1,-1,-1,-1,-1,-1,-1,0,1,10522500,10522500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.8645928541655068
1,40.0,16,-1,-1,1,1,-1,1,0,1,13732500,231007500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.7731930452840939
0,46.0,48,1,1,-1,1,-1,-1,1,0,5910000,296797500,0,0.0,1.0,0,0,1,0,0.04983709433159209
1,28.0,30,1,1,1,1,1,-1,0,1,15855000,477270000,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.5552694533575918
0,23.0,3,-1,-1,-1,-1,-1,-1,0,1,10537500,34455000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.8585523649971417
1,41.0,57,1,-1,-1,1,-1,1,1,0,14062500,843832500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.15765357801605448
0,36.0,68,1,1,-1,-1,-1,1,1,1,14482500,987285000,1,1.0,6.123233995736766e-17,0,0,0,1,0.20208930497194655
0,48.0,23,-1,-1,-1,1,1,-1,1,0,9000000,202072500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.17407635729773052
0,39.0,65,-1,-1,-1,1,1,-1,1,1,8970000,571230000,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.08325887264378713
1,42.0,44,-1,-1,-1,-1,1,1,1,1,13597500,596122500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.5542922911309118
0,21.0,71,1,1,1,-1,1,1,1,1,16350000,1149270000,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.2568056741922133
0,63.0,37,1,-1,1,1,-1,-1,1,0,10215000,371887500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.061429099685840566
0,38.0,12,0,0,0,0,0,0,0,0,3060000,39990000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.27187517829461655
1,48.0,69,-1,1,1,1,1,1,1,1,12292500,840210000,0,0.0,1.0,0,0,1,0,0.10936816955960103
0,30.0,35,1,1,1,-1,-1,-1,0,0,9082500,297390000,0,-1.0,-1.8369701987210294e-16,0,1,0,0,0.18387569817611477
1,44.0,5,-1,1,-1,1,-1,1,0,1,9840000,50985000,0,-1.0,-1.8369701987210294e-16,0,0,1,0,0.6411894127328838
1,24.0,58,-1,-1,-1,-1,1,-1,1,0,12375000,724207500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.2755798853101727
1,45.0,72,1,1,1,1,-1,1,1,1,12345000,897082500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.03758510240898163
1,36.0,72,1,1,1,1,-1,-1,1,0,10222500,721305000,0,1.0,6.123233995736766e-17,0,0,1,0,0.020279970184491902
0,40.0,1,0,0,0,0,0,0,0,0,3045000,3045000,0,0.0,1.0,1,0,0,0,0.38340339651250294
0,48.0,39,1,-1,1,1,1,-1,1,1,14332500,553927500,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.27469582315951846
1,25.0,53,0,0,0,0,0,0,1,0,3030000,160222500,0,1.0,6.123233995736766e-17,1,0,0,0,0.025099778072961536
0,32.0,27,-1,-1,1,1,-1,1,0,1,13380000,357540000,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7138477470493243
0,45.0,1,-1,-1,-1,-1,-1,-1,0,1,10447500,10447500,1,0.0,1.0,0,0,0,1,0.8671768349628846
0,65.0,1,-1,-1,-1,-1,1,1,0,1,13395000,13395000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.9157237153022771
