gender,age,sim_history_months,international_roaming_package,operator_cloud_space,night_internet_package,volte_calling_service,superapp_social_network,superapp_financial_services,sim_card_type,operator_app_usage,monthly_cost_toman,total_cost_toman,churn,birth_month_sin,birth_month_cos,gen_2G,gen_3G,gen_4G,gen_5G
1,52.0,17,1,-1,1,-1,1,-1,1,0,6667500,118822500,0,1.2246467991473532e-16,-1.0,0,1,0,0
1,32.0,6,1,-1,-1,-1,-1,-1,0,1,7372500,44347500,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0
1,41.0,51,-1,1,-1,-1,-1,-1,0,1,4417500,218902500,0,1.0,6.123233995736766e-17,0,0,1,0
1,35.0,44,-1,1,-1,1,1,1,0,0,15082500,659722500,1,0.49999999999999994,0.8660254037844387,0,0,0,1
1,25.0,49,-1,1,-1,-1,1,-1,0,1,12795000,644692500,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,38.0,2,-1,1,-1,-1,1,1,0,0,14347500,25095000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
1,47.0,59,1,-1,-1,1,-1,1,1,1,10365000,614535000,0,0.0,1.0,0,0,1,0
1,26.0,50,1,1,-1,-1,1,-1,0,1,10552500,518190000,0,-0.5000000000000004,0.8660254037844384,0,1,0,0
0,50.0,59,0,0,0,0,0,0,1,0,3090000,192900000,0,0.0,1.0,1,0,0,0
1,30.0,18,-1,-1,-1,-1,-1,-1,0,0,11122500,208050000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,34.0,10,-1,-1,-1,-1,-1,-1,0,0,11257500,117945000,0,1.0,6.123233995736766e-17,0,0,0,1
1,46.0,14,-1,-1,-1,-1,-1,-1,1,0,6690000,96187500,0,0.8660254037844386,0.5000000000000001,0,0,1,0
1,32.0,35,0,0,0,0,0,0,1,0,3217500,105817500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
1,40.0,8,-1,-1,-1,-1,-1,-1,1,1,6517500,51825000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,36.0,18,0,0,0,0,0,0,1,0,3007500,51885000,0,0.8660254037844386,0.5000000000000001,1,0,0,0
0,42.0,60,1,1,-1,-1,1,-1,1,0,14122500,871770000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,18.0,1,-1,-1,1,-1,1,1,0,0,14160000,14160000,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,18.0,6,0,0,0,0,0,0,1,0,2932500,18667500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
0,47.0,19,1,1,-1,1,1,-1,0,1,11385000,206340000,0,-0.8660254037844386,0.5000000000000001,0,1,0,0
1,52.0,53,1,1,-1,1,-1,-1,1,0,9622500,523732500,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,29.0,72,1,1,1,-1,1,1,1,1,16432500,1188105000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,37.0,60,-1,1,1,1,1,1,1,1,16620000,996105000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,44.0,1,-1,-1,-1,-1,1,-1,0,1,8250000,8250000,1,1.2246467991473532e-16,-1.0,0,0,1,0
0,48.0,13,-1,-1,1,1,-1,-1,0,0,8017500,107715000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
0,18.0,5,-1,-1,-1,-1,-1,-1,0,0,10492500,48060000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,29.0,1,-1,-1,1,-1,1,1,0,1,15217500,15217500,1,-1.0,-1.8369701987210297e-16,0,0,0,1
1,36.0,13,-1,-1,1,-1,1,1,0,0,14550000,200167500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,48.0,37,1,1,1,1,1,1,1,1,13590000,503797500,0,0.0,1.0,0,1,0,0
1,70.0,64,1,-1,-1,-1,-1,-1,0,1,11032500,714600000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,37.0,5,-1,-1,1,1,1,-1,0,0,10192500,52545000,1,0.49999999999999994,0.8660254037844387,0,0,1,0
0,23.0,61,-1,1,-1,1,-1,1,1,1,14152500,855450000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,45.0,1,-1,-1,-1,-1,-1,-1,0,1,10425000,10425000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,56.0,1,0,0,0,0,0,0,0,1,2827500,2827500,1,0.8660254037844386,0.5000000000000001,1,0,0,0
1,41.0,26,0,0,0,0,0,0,1,0,2910000,78832500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
0,29.0,1,-1,-1,-1,-1,-1,-1,0,1,10380000,10380000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,51.0,24,0,0,0,0,0,0,1,0,2962500,72472500,0,1.0,6.123233995736766e-17,1,0,0,0
1,48.0,17,-1,-1,1,1,1,1,1,0,8190000,140220000,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0
0,28.0,26,-1,-1,1,-1,-1,-1,0,1,4470000,117975000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,45.0,1,-1,-1,-1,-1,-1,-1,0,1,10447500,10447500,1,-1.0,-1.8369701987210297e-16,0,0,0,1
1,52.0,40,1,-1,-1,-1,1,1,0,0,15277500,612945000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
1,54.0,52,-1,1,1,-1,1,1,0,1,15457500,804720000,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,39.0,1,-1,1,1,-1,-1,-1,0,1,12345000,12345000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
1,36.0,1,0,0,0,0,0,0,0,0,3045000,3045000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,55.0,21,1,-1,-1,1,-1,-1,1,0,5265000,115560000,0,1.0,6.123233995736766e-17,0,0,1,0
0,25.0,67,-1,1,1,-1,1,1,1,1,15855000,1022542500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,45.0,44,1,-1,-1,1,-1,-1,0,0,8437500,362932500,0,0.49999999999999994,0.8660254037844387,0,1,0,0
1,24.0,70,-1,1,1,1,1,1,1,0,9052500,620805000,0,0.8660254037844386,0.5000000000000001,0,0,1,0
1,53.0,3,-1,-1,-1,-1,1,-1,0,0,11887500,40140000,1,1.2246467991473532e-16,-1.0,0,0,0,1
1,37.0,56,1,1,1,-1,-1,-1,1,1,8970000,518617500,0,0.8660254037844386,0.5000000000000001,0,1,0,0
0,55.0,13,-1,-1,-1,-1,-1,1,0,1,12690000,167280000,1,1.0,6.123233995736766e-17,0,0,0,1
0,46.0,58,1,1,-1,-1,-1,1,0,1,14010000,815340000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
0,25.0,42,-1,-1,-1,-1,1,1,0,1,14130000,627945000,1,1.2246467991473532e-16,-1.0,0,0,0,1
1,57.0,1,-1,-1,-1,-1,-1,-1,0,0,3757500,3757500,1,1.0,6.123233995736766e-17,0,1,0,0
0,59.0,46,1,-1,1,1,-1,1,1,0,14947500,694530000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,51.0,63,1,-1,-1,-1,-1,-1,1,1,7597500,483187500,0,1.0,6.123233995736766e-17,0,1,0,0
1,31.0,11,-1,1,1,1,-1,-1,0,1,9135000,103275000,0,-0.8660254037844386,0.5000000000000001,0,1,0,0
1,36.0,15,-1,-1,1,1,-1,-1,0,1,8947500,130065000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,42.0,72,1,1,1,1,1,1,1,1,9705000,711907500,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
0,32.0,29,-1,-1,-1,-1,-1,-1,0,1,3765000,106927500,1,-1.0,-1.8369701987210297e-16,0,0,1,0
1,60.0,1,-1,-1,1,-1,-1,-1,0,0,7342500,7342500,1,0.8660254037844386,0.5000000000000001,0,0,1,0
0,42.0,6,-1,-1,-1,-1,1,-1,0,0,8227500,53265000,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
1,18.0,1,-1,-1,-1,-1,-1,-1,0,0,6795000,6795000,1,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,44.0,63,-1,1,-1,-1,-1,1,1,1,13702500,864705000,0,1.0,6.123233995736766e-17,0,0,0,1
1,36.0,2,-1,-1,1,-1,-1,1,0,1,12877500,25095000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
0,39.0,18,0,0,0,0,0,0,1,0,3765000,64267500,0,0.49999999999999994,0.8660254037844387,1,0,0,0
0,36.0,43,1,-1,-1,1,-1,-1,0,0,5100000,225802500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
0,50.0,15,1,1,1,1,-1,-1,1,0,6885000,104017500,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0
1,53.0,10,-1,-1,-1,-1,1,1,0,0,14280000,139560000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,43.0,55,0,0,0,0,0,0,1,0,3075000,176692500,0,0.8660254037844386,0.5000000000000001,1,0,0,0
1,36.0,49,-1,-1,-1,1,1,1,1,1,15090000,760447500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,40.0,6,-1,1,1,-1,-1,-1,0,1,8295000,48637500,1,1.2246467991473532e-16,-1.0,0,0,1,0
1,40.0,70,0,0,0,0,0,0,1,0,3052500,218715000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
1,30.0,2,-1,-1,-1,-1,-1,-1,0,1,11227500,23460000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,47.0,63,1,-1,-1,1,-1,-1,1,0,5415000,344835000,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0
0,46.0,25,-1,1,-1,1,-1,1,0,1,9870000,251947500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
0,58.0,18,0,0,0,0,0,0,1,0,3052500,55440000,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,55.0,28,-1,1,-1,1,1,1,0,1,15870000,449700000,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,32.0,53,1,1,-1,1,-1,1,1,1,14512500,780982500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,50.0,35,-1,1,1,-1,1,1,1,1,15352500,543915000,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,29.0,1,-1,-1,-1,-1,-1,-1,0,0,3660000,3660000,0,0.0,1.0,0,0,1,0
1,48.0,70,1,1,1,1,1,1,1,0,17347500,1195327500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,34.0,2,-1,-1,1,1,-1,-1,0,1,11977500,22867500,1,-1.0,-1.8369701987210297e-16,0,0,0,1
0,28.0,26,-1,1,-1,1,1,1,0,1,10957500,293925000,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
0,43.0,34,1,1,-1,-1,-1,1,1,0,9652500,307957500,0,-1.0,-1.8369701987210297e-16,0,0,1,0
0,18.0,19,0,0,0,0,0,0,1,0,3075000,59782500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,19.0,15,-1,-1,-1,-1,-1,-1,0,1,11400000,169627500,1,1.0,6.123233995736766e-17,0,0,0,1
0,38.0,62,1,-1,1,-1,-1,-1,1,0,8212500,513802500,0,-1.0,-1.8369701987210297e-16,0,1,0,0
0,41.0,42,-1,1,1,-1,1,1,0,1,15712500,648517500,1,1.2246467991473532e-16,-1.0,0,0,0,1
0,36.0,9,1,1,-1,-1,1,1,0,1,11197500,105532500,1,0.49999999999999994,-0.8660254037844387,0,0,1,0
1,21.0,24,1,-1,-1,-1,-1,-1,0,1,7672500,191355000,0,-0.5000000000000004,0.8660254037844384,0,1,0,0
1,30.0,68,1,1,1,-1,-1,-1,1,1,6292500,444862500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,45.0,31,-1,-1,1,1,-1,-1,0,0,8152500,247050000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,47.0,1,-1,-1,-1,-1,-1,1,0,1,8437500,8437500,1,1.2246467991473532e-16,-1.0,0,1,0,0
1,40.0,21,-1,-1,1,1,1,1,0,1,15915000,337492500,1,0.8660254037844386,0.5000000000000001,0,0,0,1
0,54.0,63,-1,1,-1,-1,1,1,1,1,14400000,916462500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,45.0,2,-1,-1,-1,-1,-1,1,0,1,11962500,23910000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,31.0,61,-1,1,1,1,1,1,1,1,9217500,562672500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,37.0,1,-1,-1,-1,-1,-1,-1,0,0,10297500,10297500,1,0.8660254037844386,0.5000000000000001,0,0,0,1
1,23.0,18,0,0,0,0,0,0,1,0,2947500,61687500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
0,39.0,6,0,0,0,0,0,0,1,0,2850000,15825000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,53.0,33,-1,1,-1,-1,1,1,0,1,15000000,498090000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,48.0,16,0,0,0,0,0,0,0,0,3037500,49117500,1,0.0,1.0,1,0,0,0
0,57.0,56,-1,-1,1,1,1,1,0,1,14805000,850425000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,36.0,23,0,0,0,0,0,0,1,0,2970000,69817500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
1,56.0,9,-1,-1,1,-1,-1,-1,0,1,11070000,105645000,0,0.0,1.0,0,0,0,1
0,38.0,14,-1,1,-1,-1,1,1,0,1,15030000,205470000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
1,58.0,15,-1,-1,-1,-1,-1,-1,0,1,11235000,166087500,1,-1.0,-1.8369701987210297e-16,0,0,0,1
1,40.0,5,0,0,0,0,0,0,0,0,3007500,14332500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
1,48.0,61,1,1,-1,-1,1,1,0,1,15930000,956280000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,58.0,70,1,1,1,1,1,1,1,1,17482500,1222845000,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,38.0,15,1,-1,-1,-1,1,1,0,1,14955000,235012500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,43.0,8,0,0,0,0,0,0,1,0,2955000,19537500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
0,55.0,8,0,0,0,0,0,0,1,0,2925000,24322500,0,-1.0,-1.8369701987210297e-16,1,0,0,0
0,38.0,4,1,-1,-1,-1,-1,-1,0,1,4372500,16507500,0,0.49999999999999994,0.8660254037844387,0,0,1,0
0,24.0,34,1,1,-1,-1,-1,-1,1,0,8250000,282772500,0,-1.0,-1.8369701987210297e-16,0,1,0,0
1,66.0,68,1,1,1,1,1,1,1,1,13620000,945427500,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0
0,34.0,45,-1,1,1,1,-1,1,1,0,7650000,339675000,0,0.0,1.0,0,1,0,0
0,42.0,9,-1,-1,1,-1,1,-1,0,1,13515000,122520000,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,54.0,22,1,-1,-1,1,-1,-1,0,1,8857500,188025000,0,0.0,1.0,0,1,0,0
0,33.0,2,0,0,0,0,0,0,0,0,3045000,6180000,0,1.0,6.123233995736766e-17,1,0,0,0
1,28.0,70,-1,1,1,1,1,-1,1,0,10942500,789832500,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,43.0,10,1,-1,1,1,-1,1,1,0,11032500,103995000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,18.0,72,1,-1,1,1,1,1,1,0,12645000,899565000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,37.0,49,-1,1,1,-1,1,1,1,0,11700000,573630000,0,1.0,6.123233995736766e-17,0,0,1,0
0,43.0,54,-1,1,-1,1,1,-1,1,0,10815000,582907500,0,-1.0,-1.8369701987210297e-16,0,1,0,0
0,37.0,71,1,1,1,-1,1,1,1,1,16012500,1092487500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,21.0,22,0,0,0,0,0,0,1,1,2887500,61882500,0,1.2246467991473532e-16,-1.0,1,0,0,0
0,59.0,50,0,0,0,0,0,0,1,0,3082500,160537500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
0,41.0,43,0,0,0,0,0,0,1,0,3000000,122692500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
0,57.0,45,0,0,0,0,0,0,1,1,3697500,175695000,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,37.0,64,1,1,-1,-1,1,1,0,1,15525000,982297500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,29.0,23,0,0,0,0,0,0,1,0,3577500,93847500,0,0.8660254037844386,0.5000000000000001,1,0,0,0
0,43.0,68,0,0,0,0,0,0,1,0,3870000,286725000,0,0.8660254037844386,0.5000000000000001,1,0,0,0
0,37.0,1,-1,-1,-1,-1,-1,-1,0,1,10627500,10627500,1,1.0,6.123233995736766e-17,0,0,0,1
1,26.0,2,-1,-1,-1,-1,-1,-1,0,1,10470000,20205000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
1,58.0,26,-1,-1,-1,1,1,-1,1,0,8917500,226050000,0,0.49999999999999994,0.8660254037844387,0,0,1,0
1,33.0,55,-1,-1,1,1,1,1,0,1,8182500,446745000,1,-0.5000000000000004,0.8660254037844384,0,1,0,0
1,18.0,14,0,0,0,0,0,0,0,1,3007500,44895000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
1,56.0,71,1,-1,1,1,1,1,1,1,12382500,874897500,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0
1,34.0,64,1,1,1,1,1,-1,1,0,12187500,835132500,0,0.0,1.0,0,0,1,0
0,33.0,7,-1,-1,-1,1,1,1,0,1,10612500,67620000,1,0.0,1.0,0,0,1,0
0,19.0,57,1,1,1,1,1,-1,1,1,11145000,624952500,0,1.0,6.123233995736766e-17,0,0,1,0
0,61.0,13,-1,1,1,-1,1,-1,0,0,14115000,182340000,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,25.0,3,1,-1,-1,-1,-1,-1,0,0,4455000,13755000,1,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,41.0,72,-1,1,1,1,1,1,1,0,16455000,1184767500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,51.0,40,-1,1,1,-1,1,-1,0,1,14452500,587310000,0,1.0,6.123233995736766e-17,0,0,0,1
1,45.0,14,-1,-1,-1,1,1,-1,0,1,9990000,146925000,0,-1.0,-1.8369701987210297e-16,0,0,1,0
1,39.0,2,-1,-1,-1,-1,-1,-1,0,1,6675000,13507500,0,1.0,6.123233995736766e-17,0,1,0,0
1,20.0,66,-1,1,1,1,1,1,1,0,16635000,1114807500,1,0.0,1.0,0,0,0,1
0,30.0,38,-1,-1,1,1,1,1,0,1,15750000,603960000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,42.0,1,-1,-1,-1,-1,-1,-1,0,1,3795000,3795000,1,0.8660254037844386,0.5000000000000001,0,0,1,0
1,31.0,22,-1,1,-1,1,-1,-1,1,1,8272500,178957500,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0
1,42.0,1,0,0,0,0,0,0,0,1,3015000,3015000,1,0.49999999999999994,-0.8660254037844387,1,0,0,0
1,48.0,5,-1,-1,-1,-1,1,-1,0,1,12015000,59782500,0,0.0,1.0,0,0,0,1
1,52.0,29,1,-1,-1,1,1,-1,1,0,10357500,293767500,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
1,25.0,1,-1,-1,-1,-1,-1,-1,0,1,10485000,10485000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,66.0,3,0,0,0,0,0,0,0,0,3060000,9472500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
1,49.0,71,0,0,0,0,0,0,1,0,2955000,195165000,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
1,40.0,9,-1,1,-1,-1,-1,-1,0,1,7515000,72607500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
1,53.0,43,-1,1,-1,-1,1,1,0,1,15210000,679200000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
0,68.0,48,1,1,1,-1,1,1,1,1,12517500,583177500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
1,23.0,26,1,1,-1,-1,-1,-1,0,1,12997500,331312500,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,37.0,9,0,0,0,0,0,0,0,0,3022500,35722500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
1,18.0,1,-1,-1,-1,-1,-1,1,0,1,12120000,12120000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
0,42.0,46,0,0,0,0,0,0,1,0,2910000,143722500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,44.0,2,-1,-1,-1,-1,-1,1,0,0,9307500,17745000,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0
1,40.0,1,-1,-1,-1,-1,-1,-1,0,1,11467500,11467500,1,0.0,1.0,0,0,0,1
1,32.0,64,1,-1,1,1,1,1,1,1,9007500,576817500,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
0,18.0,12,-1,1,-1,-1,1,-1,0,1,13695000,164175000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
1,44.0,6,-1,-1,1,-1,1,1,0,1,14362500,86062500,1,1.2246467991473532e-16,-1.0,0,0,0,1
0,57.0,59,0,0,0,0,0,0,1,0,3052500,190050000,0,0.49999999999999994,0.8660254037844387,1,0,0,0
0,33.0,7,-1,1,-1,-1,1,1,1,1,14107500,95017500,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,45.0,72,1,1,1,-1,1,1,1,1,12615000,919447500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
1,21.0,16,-1,-1,-1,-1,-1,1,0,1,11812500,182737500,0,0.0,1.0,0,0,0,1
1,45.0,25,-1,-1,1,-1,-1,-1,0,0,8332500,210795000,0,1.0,6.123233995736766e-17,0,0,1,0
0,35.0,34,1,1,-1,1,-1,-1,0,0,9397500,341235000,1,-0.8660254037844386,0.5000000000000001,0,0,1,0
0,31.0,1,-1,-1,-1,-1,-1,-1,0,1,11175000,11175000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,31.0,10,-1,1,1,-1,1,1,0,1,15315000,160327500,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,35.0,24,0,0,0,0,0,0,1,0,3015000,80085000,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
0,45.0,10,1,1,-1,-1,1,-1,1,0,10545000,101422500,0,0.0,1.0,0,1,0,0
1,24.0,69,1,1,-1,-1,-1,-1,1,1,8047500,570660000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
1,35.0,57,0,0,0,0,0,0,1,0,3112500,167820000,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
1,40.0,50,-1,1,1,1,1,1,1,1,15510000,785460000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,27.0,28,1,-1,1,1,1,-1,1,0,7620000,208020000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
0,62.0,16,1,-1,-1,-1,-1,-1,0,1,7522500,114337500,1,1.2246467991473532e-16,-1.0,0,0,1,0
1,30.0,25,1,1,-1,1,1,1,0,1,11850000,285300000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,32.0,3,-1,1,-1,-1,-1,-1,0,1,11190000,35857500,0,1.0,6.123233995736766e-17,0,0,0,1
1,28.0,61,-1,-1,-1,-1,1,1,1,1,14475000,851055000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,62.0,2,0,0,0,0,0,0,0,0,3015000,5970000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,47.0,51,0,0,0,0,0,0,1,0,2910000,149662500,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
0,29.0,71,1,-1,1,-1,1,1,1,0,11632500,836152500,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
0,53.0,20,0,0,0,0,0,0,0,0,3007500,60907500,0,0.0,1.0,1,0,0,0
1,42.0,6,0,0,0,0,0,0,0,0,2977500,20827500,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
0,43.0,6,0,0,0,0,0,0,0,0,3030000,18547500,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
0,36.0,29,1,1,-1,1,-1,-1,0,0,10117500,270165000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,31.0,36,0,0,0,0,0,0,1,1,2782500,103350000,0,0.0,1.0,1,0,0,0
0,44.0,28,-1,-1,1,-1,-1,-1,0,1,4462500,118605000,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
0,33.0,7,-1,-1,-1,-1,1,-1,0,1,12975000,87375000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,62.0,63,0,0,0,0,0,0,1,0,3630000,242730000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,25.0,48,0,0,0,0,0,0,1,0,3532500,176002500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,58.0,49,0,0,0,0,0,0,1,0,3067500,135135000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,39.0,27,-1,1,-1,-1,-1,-1,0,1,12217500,318307500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,44.0,72,1,1,1,1,1,1,1,0,13845000,1007985000,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0
1,50.0,1,-1,-1,-1,-1,-1,-1,0,1,10372500,10372500,1,0.8660254037844386,0.5000000000000001,0,0,0,1
0,32.0,72,-1,1,-1,1,1,1,1,0,8047500,567600000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,50.0,47,1,1,-1,1,-1,-1,1,0,5947500,269797500,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,18.0,1,-1,-1,-1,-1,1,-1,0,1,8197500,8197500,0,-1.0,-1.8369701987210297e-16,0,1,0,0
0,31.0,36,-1,1,1,-1,1,1,1,1,15720000,582967500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,29.0,43,-1,1,-1,-1,-1,-1,0,0,4395000,183607500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,25.0,27,-1,1,1,1,1,1,0,0,12577500,346530000,0,0.8660254037844386,0.5000000000000001,0,0,1,0
0,37.0,9,-1,-1,-1,-1,-1,1,0,1,11932500,108510000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,45.0,38,-1,-1,1,1,1,1,0,1,15547500,598275000,0,0.0,1.0,0,0,0,1
0,48.0,35,1,-1,-1,-1,1,1,0,1,14857500,533190000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
0,43.0,0,-1,1,1,1,1,-1,1,0,11002500,0,0,-0.8660254037844386,0.5000000000000001,0,1,0,0
0,32.0,59,-1,1,-1,1,1,1,1,1,15007500,905227500,0,0.49999999999999994,0.8660254037844387,0,0,0,1
1,44.0,27,0,0,0,0,0,0,1,0,3052500,79740000,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
0,41.0,2,-1,-1,-1,-1,-1,-1,0,0,6592500,12765000,0,0.0,1.0,0,1,0,0
1,51.0,7,0,0,0,0,0,0,0,0,3525000,25950000,0,1.0,6.123233995736766e-17,1,0,0,0
0,49.0,36,-1,1,-1,1,-1,1,1,1,10605000,376792500,0,1.2246467991473532e-16,-1.0,0,1,0,0
0,40.0,41,1,1,-1,-1,1,-1,0,1,14145000,584040000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,29.0,13,-1,1,-1,-1,-1,-1,0,0,4372500,53572500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,32.0,19,0,0,0,0,0,0,1,0,3127500,70125000,0,1.0,6.123233995736766e-17,1,0,0,0
